Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАДСТРОЙ;обл Ярославская город Ярославль улица Серго Орджоникидзе д. 18 кв. 169;7603064991;Махов Михаил Владимирович;+7 (485) 294-01-04;info@gradstroy-76.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАДЪ СЕРВИС;Хабаровский край, город Хабаровск, улица Дзержинского 4, пом. II;2724056185;Резанова Ольга Антоновна;+7 (421) 270-09-09;pto1@gradservicedv.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНДСТРОЙ;Чувашия Чувашская Республика -, г Чебоксары, ул Гагарина Ю.;2127011744;Гридасова Наталья Ивановна;+7 (927) 667-41-21;374121@list.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ АЛЬФА;обл Московская город Королев улица Горького д. 79 кор. 4 комната 17 помещение 7;5018195430;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ БОЛТИНО;обл Московская город  Королев улица Горького д. 79 кор. 4 помещение 7/18;5018196642;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ ИНВЕСТ;обл Московская город Долгопрудный улица Заводская д. 2 комната 211;7714869543;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ СТРОЙ;обл Московская, р-н Солнечногорский, г Солнечногорск, ул Лесная д. 1/17;5044094862;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ-М;г Москва город Москва улица Складочная д. 1 стр. 5 комната 42 помещение II;7703427335;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАНЕЛЬ-П;Московская область, город Красногорск, шоссе Ильинское 1А, помещение эт/пом. 5/33.1 50;5024177158;Нюхалов Сергей Владимирович;+7 (495) 281-81-81;info@granelle.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАФИТ;Республика Татарстан, район Сабинский, поселок городского типа Богатые Сабы, улица Озерная 19, литера А, офис 6;1635012561;Насыров Ренат Маратович;+7 (843) 537-20-49;grafit-2018@yandex.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРИНПЛАСТ;город Санкт-Петербург, поселок Александровская, Кузьминское шоссе 48к2;7820334236;Ивашнев Николай Михайлович;+7 (812) 626-48-48;grand@spb-realt.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРОН;обл Сахалинская город Южно-Сахалинск улица Дальняя д. 10 оф. 206;6501300567;Ким Виктория Генсебовна;+7 (914) 755-78-23;hello@gron.live
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРУППА КОМПАНИЙ СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ 22;Московская область, рабочий поселок Свердловский, улица Михаила Марченко 4, пом.1;5050079654;Молнар Сергей Михайлович;+7 (495) 526-34-05;4535576@inbox.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРУППА КОМПАНИЙ ХАМИНА;обл Воронежская город Воронеж проспект Московский д. 129/1 оф. 58;3662132710;Колесников Евгений Александрович;+7 (473) 269-55-30;kvartiry@vrndk.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРУППА СТРОИТЕЛЬНЫЙ КОМПАНИЙ АРБАН;Красноярский край, город Красноярск, улица Мусоргского д. 19, стр. 1, оф. 6;2460068548;Попов Иван Васильевич;+7 (391) 270-95-80;baranova@arban.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДВ СТРОЙТЕХ;Приморский край, город Владивосток, улица Снеговая 18А;2543093354;Карпов Евгений Борисович;+7 (902) 505-51-18;2406942@mail.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДЕМИДОВ ПЛАЗА;Тульская область, город Тула, улица Перекопская 1а, помещение 46;7107538757;Вашин Андрей Олегович;+7 (487) 257-27-72;vladar_tula@mail.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДЕСС-ИНВЕСТ;обл Иркутская г Иркутск проезд Космический 1/1;3811183671;Кокорев Олег Геннадьевич;+7 (395) 222-77-77;olga-v.c.i@mail.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДЖЕВОССЕТ;обл Московская город Красногорск улица Школьная д. 9;5012034540;Винокуров Александр Михайлович;+7 (495) 645-00-55;info@microgorodvlesu.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИАЛОГ ПЛЮС;обл Ульяновская Ульяновский город  Ульяновск 1 переулок Мира д. 2 комната 10;7325140483;Фаткулова Зульфия Миндевалиевна;+7 (842) 244-24-34;dp73@inbox.ru
Общество с ограниченной ответственностью СЗ ДИАР;Респ Башкортостан город Уфа Менделеева д. 145;0276134330;Кашапов Альберт Фанисович;+7 (347) 257-09-09;rustemhanafin@gmail.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИВНОЕ-СИТИ;Московская область, город Видное, Битцевский проезд 17, помещение 1;5003126924;Борисенко Антон Владимирович;+7 (495) 933-39-20;post@city-xxi.ru
Общество с ограниченной ответственностью CПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИКСИ;Приморский край, город Владивосток, улица Пограничная 21, офис 32;2540249846;Нахтигаль Анатолий Владимирович;+7 (423) 276-86-86;info@dixistroy.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИНАСТИЯ;обл Брянская поселок Путевка улица Брянская д. 12 кв. 2 32;3245012425;Савин Вячеслав Алексеевич;+7 (483) 242-97-86;dinastiya32@gmail.com
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИСКАВЕРИ-СТРОЙ;обл Воронежская город Воронеж проспект Московский д. 129/1 оф. 312;3662256507;Колесников Евгений Александрович;+7 (903) 651-79-13;reception@vrndk.ru
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДОМ;Респ Удмуртская город Ижевск улица Пушкинская д. 268 оф. 12;1831190440;Комаров Сергей Александрович;+7 (341) 291-10-11;office@asso-stroy.ru
